start_time,end_time,duration,average_B,MFR_axis_x,MFR_axis_y,MFR_axis_z,altitude,azimuth,beta,diameter,speed,density
2019-12-04/00:50:00,2019-12-04/03:13:00,143,4.951,0.186839119,-0.691861808,-0.697437108,134.22,-74.89,0.6480667,1737836.046,312.249,15.273
2019-12-04/04:45:00,2019-12-04/07:54:00,189,4.091,-0.923725009,0.363328725,0.121344164,83.03,158.53,0.665941775,551589.3067,307.921,12.883
2019-12-04/08:53:00,2019-12-04/09:52:00,59,3.587,-0.851423562,-0.145276248,-0.503957093,120.26,-170.32,0.950692356,332123.471,303.024,13.175
2019-12-04/09:54:00,2019-12-04/11:02:00,68,3.268,-0.738327682,0.189221427,-0.647354245,130.34,165.63,0.892852724,345527.2165,302.925,12.971
2019-12-05/03:01:00,2019-12-05/03:57:00,56,3.022,0.398689717,-0.907643676,0.131261468,82.46,-66.29,0.679696977,449888.3191,302.562,10.292
2019-12-05/04:34:00,2019-12-05/05:04:00,30,2.577,0.664040148,-0.743032813,-0.083385028,94.78,-48.21,0.858603418,242907.6198,312.973,7.9
2019-12-05/23:05:00,2019-12-05/23:56:00,51,4.951,0.905323267,0.424153566,-0.021991812,91.26,25.1,0.612772286,265526.2201,338.315,7.067
2019-12-08/02:49:00,2019-12-08/04:23:00,94,4.064,0.976176202,-0.083283611,0.200359583,78.44,-4.88,0.727425158,170829.1468,354.294,5.523
2019-12-08/05:03:00,2019-12-08/05:49:00,46,5.122,0.585155547,-0.760733664,0.280851066,73.69,-52.43,0.462092996,368523.7742,355.022,5.803
2019-12-08/10:51:00,2019-12-08/11:56:00,65,5.551,0.644621551,-0.746161282,0.166452721,80.42,-49.18,0.440707326,387573.3356,357.411,6.712
2019-12-09/02:13:00,2019-12-09/04:43:00,150,3.93,0.592638552,-0.733597219,-0.332587957,109.43,-51.07,0.663532674,1433734.58,346.598,8.897
2019-12-11/02:10:00,2019-12-11/03:44:00,94,6.349,0.117221415,-0.969861507,-0.213606805,102.33,-83.11,0.663529336,1220008.172,429.218,7.058
2019-12-11/14:03:00,2019-12-11/17:12:00,189,3.618,-0.783645093,-0.256813228,-0.565638959,124.45,-161.86,0.555300474,1150441.678,424.241,3.687
2019-12-12/10:47:00,2019-12-12/14:45:00,238,4.263,0.403294593,-0.869074702,0.286465973,73.35,-65.11,0.49128738,1789190.75,377.976,4.082
2019-12-12/18:51:00,2019-12-12/19:50:00,59,4.493,0.492195427,-0.597108662,0.633407474,50.7,-50.5,0.334567368,509028.1345,373.526,4.246
2019-12-12/22:53:00,2019-12-12/23:23:00,30,4.716,0.441572458,-0.879499018,-0.177469164,100.22,-63.34,0.418212324,342032.5865,371.109,4.341
2019-12-12/23:47:00,2019-12-13/00:17:00,30,4.878,0.920977712,-0.321406901,0.220221743,77.28,-19.24,0.539835274,135948.3523,370.551,4.363
2019-12-13/02:45:00,2019-12-13/03:31:00,46,3.606,-0.12225116,0.882152796,-0.454819947,117.05,97.89,0.778488874,535132.265,368.679,4.441
2019-12-13/05:00:00,2019-12-13/06:26:00,86,3.834,0.011881073,0.639889419,-0.768375218,140.21,88.94,0.704705715,735124.6091,367.798,4.504
2019-12-15/01:33:00,2019-12-15/02:13:00,40,7.477,-0.360443324,-0.907583416,-0.215343893,102.44,-111.66,0.25027132,438073.5967,380.685,6.075
2019-12-15/02:29:00,2019-12-15/02:59:00,30,6.172,0.460853606,-0.843457997,-0.276030093,106.02,-61.35,0.334694028,250958.5022,381.481,6.053
2019-12-15/03:08:00,2019-12-15/11:05:00,477,6.403,0.680574119,-0.709584415,0.182507068,79.48,-46.2,0.277947575,2781104.055,385.599,5.94
2019-12-15/11:11:00,2019-12-15/12:16:00,65,6.674,0.716112316,-0.651857138,0.249530613,75.55,-42.31,0.240003228,536302.2244,389.969,5.821
2019-12-15/14:30:00,2019-12-15/15:16:00,46,4.745,0.56412977,-0.105998836,0.818854034,35.03,-10.64,0.711673677,489974.7913,392.98,5.739
2019-12-15/16:07:00,2019-12-15/17:06:00,59,4.709,0.771297753,-0.605990052,-0.194617316,101.22,-38.16,0.724589288,373435.3688,394.631,5.695
2019-12-15/21:50:00,2019-12-15/23:08:00,78,4.283,0.434765846,0.639645755,-0.633902192,129.34,55.8,0.856698334,826714.1883,387.629,5.157
2019-12-16/02:04:00,2019-12-16/02:53:00,49,3.411,-0.1473573,-0.885845184,0.439959317,63.9,-99.44,0.780680835,520914.357,379.204,4.825
2019-12-16/07:30:00,2019-12-16/12:45:00,315,3.995,0.822181582,-0.569225252,-0.00033831,90.02,-34.7,0.668763578,1760670.976,363.108,4.187
2019-12-16/15:26:00,2019-12-16/16:12:00,46,3.563,0.83506459,-0.516613424,-0.189149976,100.9,-31.74,0.330821633,260715.7251,351.175,3.713
2019-12-16/18:22:00,2019-12-16/19:27:00,65,3.669,0.049538676,-0.795103788,-0.604446828,127.19,-86.43,0.297659338,733520.2846,341.865,3.931
2019-12-18/22:54:00,2019-12-18/23:26:00,32,5.834,0.157133549,0.971179366,0.179219633,79.68,80.81,0.786478817,459896.504,487.766,8.694
2019-12-18/23:35:00,2019-12-19/00:28:00,53,6.088,0.124355912,0.98695904,-0.102213345,95.87,82.82,0.69449532,746562.6194,492.771,8.405
2019-12-19/16:12:00,2019-12-19/16:42:00,30,3.736,-0.542792559,0.839864552,-0.001948437,90.11,122.87,0.848873794,422157.3482,478.943,4.96
2019-12-21/12:31:00,2019-12-21/13:03:00,32,4.307,-0.814717472,-0.299870014,0.496299744,60.24,-159.79,0.461283267,183689.8821,369.03,4.607
2019-12-22/02:15:00,2019-12-22/03:04:00,49,4.187,-0.977031529,0.144734249,0.156401381,81,171.57,0.399860024,92478.07287,339.873,5.66
2019-12-22/04:00:00,2019-12-22/08:10:00,250,4.55,0.369201869,0.914898813,-0.16324921,99.4,68.02,0.238230914,2226557.332,338.865,5.671
2019-12-22/09:29:00,2019-12-22/15:31:00,362,4.741,-0.909639835,0.414608479,-0.025597734,91.47,155.5,0.276635885,1033344.866,337.057,5.692
2019-12-22/17:40:00,2019-12-22/18:13:00,33,3.326,-0.417910904,0.432759792,-0.798792481,143.01,134,0.826289415,284799.673,331.324,6.75
2019-12-22/20:00:00,2019-12-22/20:44:00,44,4.65,0.14765501,0.910883307,-0.385343581,112.67,80.79,0.421593428,453992.4098,340.613,6.77
2019-12-22/21:29:00,2019-12-22/23:17:00,108,6.167,-0.774374485,0.570674241,0.273267448,74.14,143.61,0.236997306,737020.6427,338.059,6.619
2019-12-23/05:00:00,2019-12-23/10:00:00,300,5.352,-0.652287126,0.738264799,0.171716779,80.11,131.46,0.30367291,2047850.862,336.834,5.559
2019-12-23/13:21:00,2019-12-23/14:23:00,62,3.257,0.733243465,-0.118431799,-0.669572949,132.03,-9.18,0.686910927,374162.1529,336.554,4.819
2019-12-23/17:59:00,2019-12-23/18:34:00,35,2.686,-0.125099644,0.978018403,-0.166823611,99.6,97.29,0.984735191,382706.0687,336.655,4.307
2019-12-25/06:18:00,2019-12-25/07:36:00,78,4.9,-0.963821054,0.136728436,0.228810802,76.77,171.93,0.437386721,208798.7047,322.112,6.871
2019-12-25/08:49:00,2019-12-25/09:35:00,46,3.866,-0.792877436,0.606929779,0.054605387,86.87,142.57,0.801659822,270066.623,325.267,7.332
2019-12-25/15:49:00,2019-12-25/17:03:00,74,3.808,-0.90071553,0.424116462,0.0940044,84.61,154.79,0.645889282,328232.1285,335.644,8.812
2019-12-25/22:37:00,2019-12-25/23:21:00,44,5.447,-0.863064528,0.055319633,0.502055168,59.86,176.33,0.399919808,210591.7658,345.326,10.153
2019-12-26/02:28:00,2019-12-26/03:06:00,38,8.529,0.24562785,-0.799249649,0.548513472,56.73,-72.92,0.203027248,401699.546,348.518,11.264
2019-12-26/06:45:00,2019-12-26/07:27:00,42,7.322,0.208283991,-0.964344442,-0.163271859,99.4,-77.81,0.496567249,331943.1641,345.181,8.545
2019-12-26/13:46:00,2019-12-26/14:51:00,65,4.684,0.358001143,-0.879087269,0.314707577,71.66,-67.84,0.94779259,597616.2763,345.455,7.324
2019-12-27/01:05:00,2019-12-27/02:23:00,78,3.754,-0.218794376,-0.95984745,-0.175561696,100.11,-102.84,0.931277514,767140.9707,347.293,5.39
2019-12-27/04:34:00,2019-12-27/05:33:00,59,4.391,-0.470071137,-0.859285891,-0.201645389,101.63,-118.68,0.511987984,605240.6724,348.148,4.828
2019-12-28/23:53:00,2019-12-29/00:58:00,65,3.522,0.633632302,-0.674288332,0.37926966,67.71,-46.78,0.479867578,490846.5313,310.423,5.685
2019-12-29/03:12:00,2019-12-29/06:12:00,180,3.732,0.901662886,-0.42159304,0.096246593,84.48,-25.06,0.565268099,625990.5015,306.621,6.416
2019-12-29/10:14:00,2019-12-29/12:24:00,130,3.607,0.131971449,-0.989880145,-0.052162107,92.99,-82.41,0.450993896,925481.4867,300.851,7.547
2019-12-29/13:26:00,2019-12-29/18:56:00,330,4.262,0.922967792,-0.365891486,0.119390249,83.14,-21.62,0.332712531,1012727.244,294.305,9.609
2019-12-29/19:25:00,2019-12-29/20:18:00,53,4.534,0.773669362,-0.574629724,0.266901642,74.52,-36.6,0.346087575,222850.2133,296.022,11.215
2019-12-30/01:50:00,2019-12-30/03:43:00,113,3.389,0.989420831,-0.145068303,0.001300722,89.93,-8.34,0.793443978,96239.35998,296.977,11.476
2019-12-30/06:02:00,2019-12-30/08:06:00,124,5.522,0.590218425,-0.807225347,0.005439048,89.69,-53.83,0.242825419,814263.0626,297.63,11.638
2019-12-30/09:46:00,2019-12-30/10:28:00,42,6.786,0.016216278,-0.938461483,0.345003039,69.82,-89.01,0.18604368,351120.412,298.122,11.753
2019-12-30/12:01:00,2019-12-30/12:31:00,30,5.235,0.193790004,-0.752798915,0.62907815,51.02,-75.56,0.315176606,290694.0499,298.483,11.834
2019-12-30/15:53:00,2019-12-30/23:08:00,435,6.576,0.922085643,-0.348995686,0.167212829,80.37,-20.73,0.211083427,1062805.48,299.186,12.498
2020-01-01/06:40:00,2020-01-01/07:42:00,62,4.613,0.972299039,-0.227923751,-0.051820338,92.97,-13.19,0.523082316,78484.80627,311.321,8.41
2020-01-01/10:05:00,2020-01-01/10:40:00,35,4.83,0.999021113,0.004852664,0.043968815,87.48,0.28,0.575537324,37861.19758,311.902,8.536
2020-01-01/14:27:00,2020-01-01/15:09:00,42,3.994,0.637277842,-0.701225638,-0.319624215,108.64,-47.74,0.984540284,244770.4755,312.782,8.71
2020-01-01/15:41:00,2020-01-01/16:13:00,32,3.958,0.736559153,-0.510737717,-0.443427205,116.32,-34.74,0.633299053,207636.3513,313.025,8.755
2020-01-01/16:28:00,2020-01-01/17:54:00,86,4.163,0.955766022,-0.294119239,0.002282791,89.87,-17.1,0.494481146,167591.7244,313.292,8.804
2020-01-01/21:44:00,2020-01-02/01:02:00,198,2.985,0.998179018,-0.055832062,0.022834511,88.69,-3.2,0.719628274,17290.80138,314.737,9.048
2020-01-02/05:55:00,2020-01-02/07:43:00,108,3.388,-0.517405748,-0.665750623,-0.537649989,122.52,-127.85,0.808623433,674518.1126,312.493,9.345
2020-01-02/07:53:00,2020-01-02/09:52:00,119,4,0.217949539,-0.96121639,0.169000208,80.27,-77.22,0.543863714,1196957.96,313.778,9.25
2020-01-02/19:46:00,2020-01-02/22:16:00,150,4.408,0.622212887,-0.77124083,0.134308293,82.28,-51.1,0.820460498,1226729.257,330.429,7.917
2020-01-03/04:35:00,2020-01-03/07:53:00,198,6.991,-0.99579376,0.019109607,-0.089608252,95.14,178.9,0.199116737,140642.0706,343.444,6.968
2020-01-03/09:38:00,2020-01-03/11:08:00,90,6.689,0.736804068,-0.015548199,0.675927579,47.47,-1.21,0.744314492,724515.9709,359.474,7.725
2020-01-04/10:46:00,2020-01-04/11:35:00,49,13.835,0.1109339,-0.818574667,-0.563586116,124.3,-82.28,0.078291379,147185.6788,165.797,13.892
2020-01-04/15:32:00,2020-01-04/18:16:00,164,7.39,-0.067408338,-0.885898232,-0.458955944,117.32,-94.35,0.024396012,1728603.764,362.732,3.319
2020-01-04/21:22:00,2020-01-04/22:04:00,42,8.22,0.251407027,-0.945052683,-0.208973601,102.06,-75.1,0.022019362,380892.3329,362.631,5.755
2020-01-05/03:28:00,2020-01-05/04:54:00,86,9.631,0.32239601,-0.946354985,0.021750875,88.75,-71.19,0.038663153,877948.3674,363.697,9.085
2020-01-05/05:57:00,2020-01-05/07:05:00,68,10.017,0.503273726,-0.738914013,0.448019832,63.38,-55.74,0.185748681,441409.2594,364.202,10.287
2020-01-05/10:52:00,2020-01-05/11:24:00,32,9.045,-0.175868973,-0.978941798,0.10364873,84.05,-100.18,0.303863347,407170.2005,365.389,12.665
2020-01-05/11:48:00,2020-01-05/13:10:00,82,9.99,0.583793581,-0.808480322,0.07446219,85.73,-54.17,0.306300163,771351.7527,365.783,13.36
2020-01-05/13:25:00,2020-01-05/14:59:00,94,9.468,0.047966212,-0.995926142,0.07635726,85.62,-87.24,0.506590784,676592.1721,366.315,14.244
2020-01-05/15:33:00,2020-01-05/16:22:00,49,8.105,0.905616462,-0.358923018,-0.225905001,103.06,-21.62,0.649687171,141525.0406,370.896,15.814
2020-01-08/03:34:00,2020-01-08/04:30:00,56,3.389,0.959301889,-0.235725254,-0.155477911,98.94,-13.81,0.889483333,100672.5152,383.522,5.471
2020-01-08/05:22:00,2020-01-08/05:52:00,30,3.232,0.181881636,0.957712412,0.222948343,77.12,79.25,0.897040188,283308.5349,385.964,5.552
2020-01-08/13:19:00,2020-01-08/14:37:00,78,4.684,0.970714092,-0.049977221,-0.234982029,103.59,-2.95,0.823870301,214001.3212,399.22,5.98
2020-01-08/15:19:00,2020-01-08/16:41:00,82,4.663,0.72367233,-0.690114379,0.006371637,89.63,-43.64,0.979743421,903796.5258,402.539,6.084
2020-01-08/18:35:00,2020-01-08/19:37:00,62,4.959,0.780367494,-0.614537299,-0.115630656,96.64,-38.22,0.2058952,435745.9682,407.665,6.242
2020-01-08/22:31:00,2020-01-08/23:22:00,51,4.597,0.996649444,-0.05095996,-0.063976593,93.67,-2.93,0.737938583,44220.44174,414.123,6.439
2020-01-08/23:38:00,2020-01-09/01:12:00,94,6.2,0.744479477,-0.205431908,-0.635254383,129.44,-15.43,0.311406374,748321.7621,416.633,6.514
2020-01-09/01:21:00,2020-01-09/03:25:00,124,6.756,0.95682019,-0.213151366,-0.19764024,101.4,-12.56,0.34376359,349849.1869,419.464,6.634
2020-01-09/07:17:00,2020-01-09/08:16:00,59,6.952,0.530345798,-0.543576956,-0.650582433,130.59,-45.71,0.548006415,609979.3285,430.811,7.612
2020-01-09/11:31:00,2020-01-09/12:33:00,62,5.959,0.197703168,-0.917119026,-0.346130252,110.25,-77.83,0.747156799,1104071.858,441.544,6.918
2020-01-09/14:27:00,2020-01-09/14:57:00,30,5.443,0.370700508,-0.896738231,0.241747141,76.01,-67.54,0.831114471,338844.1624,448.273,6.484
2020-01-10/00:28:00,2020-01-10/01:14:00,46,4.913,0.778434336,0.329982191,0.533996105,57.72,22.97,0.829182088,448064.3216,473.939,4.83
2020-01-10/03:27:00,2020-01-10/04:29:00,62,4.041,0.943511546,-0.330647111,0.021413662,88.77,-19.31,0.980094016,231501.781,481.834,4.322
2020-01-10/10:02:00,2020-01-10/13:50:00,228,6.053,0.771107018,-0.615924895,0.161339611,80.72,-38.62,0.492316514,1934979.685,489.721,3.918
2020-01-11/15:40:00,2020-01-11/16:51:00,71,5.385,-0.489206463,-0.854065716,0.176773325,79.82,-119.8,0.448029637,593985.4942,424.242,4.569
2020-01-12/00:58:00,2020-01-12/03:08:00,130,4.068,-0.975011468,-0.21801886,-0.042666402,92.45,-167.4,0.819748521,333927.3856,412.147,3.887
2020-01-12/22:39:00,2020-01-12/23:53:00,74,3.475,0.738245785,-0.619517028,-0.266817957,105.47,-40,0.37790513,498533.5155,354.865,3.238
2020-01-13/01:03:00,2020-01-13/01:54:00,51,3.61,0.70999676,-0.62077105,0.332487404,70.58,-41.16,0.533567071,449968.1941,352.75,3.502
2020-01-13/02:09:00,2020-01-13/03:08:00,59,3.785,-0.346363455,-0.910089076,-0.227530807,103.15,-110.84,0.492721617,714836.4401,351.637,3.642
2020-01-13/03:31:00,2020-01-13/05:35:00,124,4.414,0.920018733,-0.371843696,0.123684518,82.9,-22.01,0.233923852,404550.6717,349.824,3.87
2020-01-13/07:38:00,2020-01-13/08:15:00,37,3.545,0.711829782,-0.701914847,-0.02478034,91.42,-44.6,0.515052378,227367.1248,346.623,4.276
2020-01-13/22:22:00,2020-01-13/23:00:00,38,3.517,-0.53273052,0.616943598,-0.579291761,125.4,130.81,0.520359993,235476.8301,333.043,6.041
2020-01-13/23:25:00,2020-01-14/02:25:00,180,3.391,-0.997814238,-0.048920333,-0.04442507,92.55,-177.19,0.718816459,172613.9576,337.556,6.6
2020-01-15/00:37:00,2020-01-15/01:48:00,71,4.427,-0.154228747,0.965299904,0.210735962,77.83,99.08,0.221504688,578806.3717,305.911,6.099
2020-01-15/03:19:00,2020-01-15/06:11:00,172,4.549,-0.381739795,0.806672335,0.451170117,63.18,115.32,0.450364172,1484040.721,312.786,5.124
2020-01-15/09:07:00,2020-01-15/09:49:00,42,5.044,0.475998163,-0.01268143,-0.879354835,151.56,-1.53,0.378243029,428876.4429,318.925,6.211
2020-01-15/09:51:00,2020-01-15/11:05:00,74,3.147,0.783007681,-0.549965858,-0.290579617,106.89,-35.08,0.898629785,396427.6801,320.235,6.442
2020-01-15/17:11:00,2020-01-15/20:48:00,217,5.087,-0.275585711,0.854409277,-0.440496713,116.14,107.88,0.207261056,1840854.895,331.508,8.407
2020-01-16/08:26:00,2020-01-16/09:40:00,74,5.353,-0.132247642,0.82188648,-0.554087698,123.65,99.14,0.473808795,581755.7685,348.1,6.889
2020-01-16/21:27:00,2020-01-16/22:11:00,44,3.601,0.224951655,0.958588421,-0.174657047,100.06,76.79,0.582061231,404815.0405,337.605,5.522
2020-01-17/02:16:00,2020-01-17/03:27:00,71,2.728,-0.988580227,0.14384824,0.044908941,87.43,171.72,0.315728843,37356.20612,330.157,5.322
2020-01-17/04:19:00,2020-01-17/05:01:00,42,3.983,0.370474666,0.905944586,0.204970956,78.17,67.76,0.17190975,449843.4221,327.489,5.251
2020-01-17/08:19:00,2020-01-17/11:46:00,207,2.999,-0.548291385,0.392948002,0.738219857,42.42,144.37,0.471393436,1890383.332,319.866,5.395
2020-01-18/11:33:00,2020-01-18/13:50:00,137,3.629,0.924091697,0.148230061,0.352253199,69.37,9.11,0.645587742,529808.3992,323.64,6.474
2020-01-18/23:13:00,2020-01-19/01:01:00,108,3.624,0.900297403,0.069172718,0.429743886,64.55,4.39,0.657765865,575657.2796,318.321,6.64
2020-01-19/01:27:00,2020-01-19/03:10:00,103,3.968,0.805820465,0.468928337,0.361607045,68.8,30.2,0.562124789,609659.7327,317.013,6.735
2020-01-19/03:17:00,2020-01-19/04:31:00,74,3.728,0.883921444,-0.010261152,-0.46752286,117.87,-0.67,0.667695284,227045.7046,316.068,6.804
2020-01-19/12:51:00,2020-01-19/13:26:00,35,2.874,0.097914994,-0.968664646,-0.228257746,103.19,-84.23,0.96316421,326362.0652,310.682,7.204
2020-01-20/06:14:00,2020-01-20/07:28:00,74,2.725,0.389126003,-0.899654269,-0.197998062,101.42,-66.61,0.52534616,626483.3424,291.604,3.636
2020-01-20/07:59:00,2020-01-20/08:34:00,35,3.016,0.670061171,-0.717912257,0.188732758,79.12,-46.97,0.350962818,228707.6678,289.484,3.694
2020-01-20/14:44:00,2020-01-20/16:32:00,108,2.09,0.971705139,-0.236083284,-0.007340864,90.42,-13.66,0.695687056,123097.1416,278.688,3.994
2020-01-21/23:21:00,2020-01-22/00:39:00,78,6.421,0.630273819,-0.213463724,-0.746450424,138.28,-18.71,0.733893216,509426.2139,353.116,10.159
2020-01-22/03:58:00,2020-01-22/04:57:00,59,6.937,0.493139982,-0.701205492,-0.514901817,120.99,-54.88,0.400805324,428864.3085,327.242,7.768
2020-01-22/07:43:00,2020-01-22/08:23:00,40,8.271,0.294839919,-0.943127692,0.153556451,81.17,-72.64,0.230362028,467581.672,328.167,7.485
2020-01-22/12:57:00,2020-01-22/14:11:00,74,5.912,0.521555662,-0.821570158,0.230222091,76.69,-57.59,0.524510264,694575.0481,329.772,7.05
2020-01-22/15:36:00,2020-01-22/17:02:00,86,4.167,0.088507138,-0.975808203,0.19991219,78.47,-84.82,0.927831173,720784.8402,330.653,6.833
2020-01-22/17:58:00,2020-01-22/20:02:00,124,4.409,0.948387921,-0.313334644,-0.048802935,92.8,-18.28,0.72556603,326153.5104,331.566,6.621
2020-01-22/20:53:00,2020-01-22/22:07:00,74,4.393,0.865728319,-0.422789603,-0.267887086,105.54,-26.03,0.423771232,377086.3217,332.46,6.424
2020-01-22/23:56:00,2020-01-23/01:49:00,113,5.954,-0.430514485,-0.776662111,-0.459840566,117.38,-119,0.203158513,1118047.363,333.738,6.158
2020-01-23/02:13:00,2020-01-23/03:52:00,99,4.623,0.348292232,-0.925439417,0.149179086,81.42,-69.38,0.374729007,975120.7167,334.6,5.987
2020-01-23/14:17:00,2020-01-23/15:28:00,71,3.363,0.811368585,-0.546856403,-0.206468448,101.92,-33.98,0.350507975,362512.564,320.777,4.584
2020-01-23/16:00:00,2020-01-23/16:51:00,51,3.357,0.646536529,-0.741957009,-0.177455276,100.22,-48.93,0.394635201,283188.8762,320.685,4.774
2020-01-23/22:09:00,2020-01-24/02:07:00,238,3.388,0.804003477,-0.594577968,0.007454677,89.57,-36.48,0.561591923,809700.6444,320.354,5.721
2020-01-24/02:52:00,2020-01-24/06:40:00,228,3.658,0.770586371,-0.627234161,-0.113022238,96.49,-39.14,0.492455363,1391096.743,320.249,6.29
2020-01-24/08:12:00,2020-01-24/08:45:00,33,3.167,-0.033886991,-0.99796927,0.053934928,86.91,-91.94,0.463582039,291662.7573,320.216,6.746
2020-01-25/10:52:00,2020-01-25/13:22:00,150,4.162,-0.978092253,0.186209127,0.093068659,84.66,169.22,0.806122661,146677.3244,298.971,11.226
2020-01-25/14:39:00,2020-01-25/15:19:00,40,3.788,-0.181017578,-0.686811805,0.703933358,45.26,-104.77,0.810537875,348604.2457,298.971,11.226
2020-01-25/17:36:00,2020-01-25/18:08:00,32,3.721,-0.725651026,0.676179707,0.127325013,82.68,137.02,0.933498025,151502.7136,298.971,11.226
2020-01-25/18:09:00,2020-01-25/21:46:00,217,5.038,-0.791844487,0.44659096,0.416579992,65.38,150.58,0.735673249,1041263.522,298.971,11.226
2020-01-26/10:52:00,2020-01-26/12:06:00,74,3.832,-0.769553542,0.576820433,-0.273980826,105.9,143.15,0.850668728,380193.289,287.146,12.016
2020-01-26/13:15:00,2020-01-26/13:57:00,42,3.414,-0.958858013,0.170961931,-0.226634949,103.1,169.89,0.796880662,91818.74502,287.976,10.27
2020-01-27/10:23:00,2020-01-27/12:27:00,124,4.383,0.773965716,-0.629775226,0.06603276,86.21,-39.14,0.425559223,935889.0441,318.831,6.228
2020-01-27/20:45:00,2020-01-27/23:15:00,150,3.9,0.750000894,-0.608265996,0.259829015,74.94,-39.04,0.393006474,810542.0268,309.172,5.812
2020-01-28/01:07:00,2020-01-28/05:05:00,238,3.807,0.128404886,-0.791424513,-0.597628236,126.7,-80.78,0.37112242,2568267.181,309.172,5.812
2020-01-29/16:17:00,2020-01-29/18:16:00,119,4.987,0.841952264,-0.515475273,-0.159379199,99.17,-31.48,0.772864461,690044.2812,400.834,4.987
2020-01-30/09:55:00,2020-01-30/12:05:00,130,4.452,0.936578631,-0.285588294,-0.203125417,101.72,-16.96,0.74259311,757421.2185,391.479,5.088
2020-01-30/14:42:00,2020-01-30/15:41:00,59,6.023,0.606000364,-0.107293501,-0.788195252,142.02,-10.04,0.525803149,540280.546,404.196,6.501
2020-01-30/17:12:00,2020-01-30/18:11:00,59,5.914,-0.212955981,-0.848147273,-0.485073239,119.02,-104.09,0.480819702,752640.7377,444.262,7.038
2020-01-30/19:12:00,2020-01-30/22:04:00,172,6.744,0.8210302,-0.570174158,0.028475923,88.37,-34.78,0.349110335,1316290.461,424.604,4.239
2020-01-31/01:08:00,2020-01-31/01:48:00,40,7.325,0.730343401,-0.665573299,-0.153658181,98.84,-42.34,0.278668702,412932.4406,444.701,3.624
2020-01-31/02:42:00,2020-01-31/03:15:00,33,6.778,0.789846659,-0.609860361,0.064905211,86.28,-37.67,0.476764679,201811.191,442.61,4.805
